_id,timestamp,message.R[0][0],message.R[0][1],message.R[0][2],message.R[1][0],message.R[1][1],message.R[1][2],message.R[2][0],message.R[2][1],message.R[2][2],message.hostname,message.id,message.pose.H[0][0],message.pose.H[0][1],message.pose.H[0][2],message.pose.H[0][3],message.pose.H[1][0],message.pose.H[1][1],message.pose.H[1][2],message.pose.H[1][3],message.pose.H[2][0],message.pose.H[2][1],message.pose.H[2][2],message.pose.H[2][3],message.pose.H[3][0],message.pose.H[3][1],message.pose.H[3][2],message.pose.H[3][3],message.pose.attitude[0],message.pose.attitude[1],message.pose.attitude[2],message.pose.attitude_deg[0],message.pose.attitude_deg[1],message.pose.attitude_deg[2],message.pose.position[0],message.pose.position[1],message.pose.position[2],message.time,message.timecode,message.timestamp
6931bc1d00312bd2b803ce20,2025-12-04T16:51:41.414Z,0.12172117863170571,-0.9924966744662527,0.011589039905771845,0.9922107603992858,0.1213579050710048,-0.028108109588636784,0.026490783687506493,0.014920122325441647,0.9995377073074411,Jakku,LHR-14BB18ED,0.12172117863170571,-0.9924966744662527,0.011589039905771845,2.955632258814917,0.9922107603992858,0.1213579050710048,-0.028108109588636784,-2.4894015075400797,0.026490783687506493,0.014920122325441647,0.9995377073074411,-0.792705213610216,0,0,0,1,0.014925914467353836,-0.02649388303557216,1.4487295028991454,0.855191904352631,-1.5179876808515347,83.00608617220678,2.955632258814917,-2.4894015075400797,-0.792705213610216,2025-12-04T17:51:41.346132,64301.336,2025-12-04T16:51:41.346Z
6931bc1d00312bd2b803ce26,2025-12-04T16:51:41.416Z,0.12172886352602824,-0.9924948561529692,0.011663802748606547,0.9922114841539714,0.1213644125819846,-0.02805441269393971,0.026428289722071174,0.014987990810197587,0.9995383462548296,Jakku,LHR-14BB18ED,0.12172886352602824,-0.9924948561529692,0.011663802748606547,2.9557325257436324,0.9922114841539714,0.1213644125819846,-0.02805441269393971,-2.489483545222721,0.026428289722071174,0.014987990810197587,0.9995383462548296,-0.7925637324850628,0,0,0,1,0.014993789563786214,-0.02643136718239924,1.448721960680211,0.8590808609122497,-1.5144057863120668,83.0056540348937,2.9557325257436324,-2.489483545222721,-0.7925637324850628,2025-12-04T17:51:41.386031,64301.378,2025-12-04T16:51:41.386Z
6931bc1d00312bd2b803ce2c,2025-12-04T16:51:41.432Z,0.12173151524636827,-0.9924932308864037,0.01177390506546062,0.9922129326707738,0.1213649644076969,-0.028000743832610052,0.026361609144440565,0.01509079384875703,0.9995385602888616,Jakku,LHR-14BB18ED,0.12173151524636827,-0.9924932308864037,0.01177390506546062,2.955733361178211,0.9922129326707738,0.1213649644076969,-0.028000743832610052,-2.489467120267438,0.026361609144440565,0.01509079384875703,0.9995385602888616,-0.7925493803277882,0,0,0,1,0.01509661357209669,-0.026364663364654425,1.4487195042277443,0.864972242621058,-1.5105839390778792,83.00551329053476,2.955733361178211,-2.489467120267438,-0.7925493803277882,2025-12-04T17:51:41.427161,64301.421,2025-12-04T16:51:41.427Z
6931bc1d00312bd2b803ce32,2025-12-04T16:51:41.473Z,0.12173855175334175,-0.9924920868516915,0.011797565586721494,0.9922111137779183,0.12137078213663625,-0.02803995255207918,0.026397551261067128,0.015119218905591552,0.9995371821533725,Jakku,LHR-14BB18ED,0.12173855175334175,-0.9924920868516915,0.011797565586721494,2.955764555216446,0.9922111137779183,0.12137078213663625,-0.02803995255207918,-2.4895217768313582,0.026397551261067128,0.015119218905591552,0.9995371821533725,-0.792520066401975,0,0,0,1,0.015125066109268429,-0.026400617993554133,1.4487122960819179,0.8666024529174378,-1.5126439875677913,83.00510029420082,2.955764555216446,-2.4895217768313582,-0.792520066401975,2025-12-04T17:51:41.467310,64301.463,2025-12-04T16:51:41.467Z
6931bc1d00312bd2b803ce38,2025-12-04T16:51:41.512Z,0.12167001972902293,-0.9925008636267392,0.01176613782495718,0.9922211860328723,0.12130412628926013,-0.027971895408042038,0.02633484928110338,0.015077952293859947,0.9995394594852,Jakku,LHR-14BB18ED,0.12167001972902293,-0.9925008636267392,0.01176613782495718,2.9556151804762796,0.9922211860328723,0.12130412628926013,-0.027971895408042038,-2.489462738415958,0.02633484928110338,0.015077952293859947,0.9995394594852,-0.7926861334567645,0,0,0,1,0.015083755446727893,-0.026337894207738223,1.4487815686566186,0.864235526304976,-1.5090501793654572,83.00906932036715,2.9556151804762796,-2.489462738415958,-0.7926861334567645,2025-12-04T17:51:41.507513,64301.505,2025-12-04T16:51:41.508Z
6931bc1d00312bd2b803ce3e,2025-12-04T16:51:41.550Z,0.12176442917599668,-0.9924889862796281,0.011791348569163109,0.9922084547631105,0.12139711758062935,-0.02802003104413385,0.026378136477831403,0.015111318828965287,0.9995378141717333,Jakku,LHR-14BB18ED,0.12176442917599668,-0.9924889862796281,0.011791348569163109,2.9557555248951832,0.9922084547631105,0.12139711758062935,-0.02802003104413385,-2.4895023744001783,0.026378136477831403,0.015111318828965287,0.9995378141717333,-0.7925287713665882,0,0,0,1,0.015117154624402114,-0.02638119644735154,1.4486862783943544,0.8661491582249163,-1.5115312149387645,83.00360959051072,2.9557555248951832,-2.4895023744001783,-0.7925287713665882,2025-12-04T17:51:41.547620,64301.547,2025-12-04T16:51:41.548Z
6931bc1d00312bd2b803ce44,2025-12-04T16:51:41.590Z,0.12174117620072457,-0.9924916620824327,0.011806215063007525,0.992209900544671,0.121372650369175,-0.02807477521717939,0.026431028704863618,0.015132099629986032,0.9995361025407692,Jakku,LHR-14BB18ED,0.12174117620072457,-0.9924916620824327,0.011806215063007525,2.955730465881688,0.992209900544671,0.121372650369175,-0.02807477521717939,-2.4895678670521937,0.026431028704863618,0.015132099629986032,0.9995361025407692,-0.7925296319894353,0,0,0,1,0.015137966195717185,-0.026434107122319705,1.4487095424575536,0.8673415734263055,-1.5145627733056288,83.00494252314635,2.955730465881688,-2.4895678670521937,-0.7925296319894353,2025-12-04T17:51:41.587806,64301.578,2025-12-04T16:51:41.588Z
6931bc1d00312bd2b803ce4a,2025-12-04T16:51:41.631Z,0.12170100600484039,-0.9924962867350624,0.01183156602154124,0.9922150512733657,0.12133191156245639,-0.028068830812690106,0.026422663832418838,0.015155462833991813,0.9995359697290972,Jakku,LHR-14BB18ED,0.12170100600484039,-0.9924962867350624,0.01183156602154124,2.9557670280803636,0.9922150512733657,0.12133191156245639,-0.028068830812690106,-2.4895666665918017,0.026422663832418838,0.015155462833991813,0.9995359697290972,-0.7924922971502908,0,0,0,1,0.015161336892899495,-0.02642573932742178,1.4487500550725254,0.8686806157391301,-1.5140833339741468,83.0072637250013,2.9557670280803636,-2.4895666665918017,-0.7924922971502908,2025-12-04T17:51:41.628069,64301.621,2025-12-04T16:51:41.628Z
6931bc1d00312bd2b803ce50,2025-12-04T16:51:41.677Z,0.12174769279446619,-0.992491275237589,0.011771485738357235,0.9922118353072843,0.12138171016551558,-0.027967021890862274,0.02632818215094889,0.015084727858293791,0.9995395328900541,Jakku,LHR-14BB18ED,0.12174769279446619,-0.992491275237589,0.011771485738357235,2.955769862076347,0.9922118353072843,0.12138171016551558,-0.027967021890862274,-2.4895728805355763,0.02632818215094889,0.015084727858293791,0.9995395328900541,-0.792513000796465,0,0,0,1,0.015090531482100494,-0.026331224765058035,1.4487033078304103,0.8646237645336573,-1.508668048448178,83.00458530532421,2.955769862076347,-2.4895728805355763,-0.792513000796465,2025-12-04T17:51:41.667431,64301.663,2025-12-04T16:51:41.667Z
6931bc1d00312bd2b803ce55,2025-12-04T16:51:41.711Z,0.12177694345744618,-0.9924872614843648,0.011807278832480115,0.9922054693062848,0.12140834498627809,-0.028077044830017727,0.026432607152075398,0.015134383335928396,0.9995360262242604,Jakku,LHR-14BB18ED,0.12177694345744618,-0.9924872614843648,0.011807278832480115,2.9558219542914173,0.9922054693062848,0.12140834498627809,-0.028077044830017727,-2.4896672136461335,0.026432607152075398,0.015134383335928396,0.9995360262242604,-0.7924443255284686,0,0,0,1,0.015140251593755953,-0.026435686121204536,1.4486734891788395,0.8674725170884343,-1.5146532432775854,83.00287682243845,2.9558219542914173,-2.4896672136461335,-0.7924443255284686,2025-12-04T17:51:41.708340,64301.705,2025-12-04T16:51:41.708Z
6931bc1d00312bd2b803ce5c,2025-12-04T16:51:41.753Z,0.1217988025327334,-0.9924849339714333,0.011777416580538777,0.9922045980144641,0.1214320739195703,-0.02800512636190763,0.026364509867370264,0.015096597739600572,0.9995383961390089,Jakku,LHR-14BB18ED,0.1217988025327334,-0.9924849339714333,0.011777416580538777,2.955844575097542,0.9922045980144641,0.1214320739195703,-0.02800512636190763,-2.489526184137228,0.026364509867370264,0.015096597739600572,0.9995383961390089,-0.7925013636322994,0,0,0,1,0.015102421298379258,-0.0263675650961269,1.4486516791824686,0.8653050008256165,-1.5107501960445322,83.00162720169519,2.955844575097542,-2.489526184137228,-0.7925013636322994,2025-12-04T17:51:41.748449,64301.747,2025-12-04T16:51:41.748Z
6931bc1d00312bd2b803ce61,2025-12-04T16:51:41.791Z,0.1217446289489092,-0.9924914753144243,0.011786295019624419,0.9922096656024563,0.12137677269789825,-0.028065254933876946,0.02642394382285189,0.015111269888394846,0.9995366049901359,Jakku,LHR-14BB18ED,0.1217446289489092,-0.9924914753144243,0.011786295019624419,2.955855770137605,0.9922096656024563,0.12137677269789825,-0.028065254933876946,-2.4896512677282856,0.02642394382285189,0.015111269888394846,0.9995366049901359,-0.7927946306821084,0,0,0,1,0.01511712395740458,-0.026427019764927846,1.4487060855901615,0.8661474011353874,-1.5141566976391745,83.00474445923447,2.955855770137605,-2.4896512677282856,-0.7927946306821084,2025-12-04T17:51:41.788668,64301.778,2025-12-04T16:51:41.789Z
6931bc1d00312bd2b803ce67,2025-12-04T16:51:41.831Z,0.12180905475254605,-0.9924848524347543,0.011677836608503812,0.9922009561415549,0.12144377628325415,-0.02808330169061535,0.026454050957735682,0.015007561081886776,0.9995373711364168,Jakku,LHR-14BB18ED,0.12180905475254605,-0.9924848524347543,0.011677836608503812,2.955758287106684,0.9922009561415549,0.12144377628325415,-0.02808330169061535,-2.4897658852948066,0.026454050957735682,0.015007561081886776,0.9995373711364168,-0.792579295550579,0,0,0,1,0.015013379111604592,-0.0264571374280862,1.4486410558978389,0.8602032593248126,-1.515882312626945,83.00101853232135,2.955758287106684,-2.4897658852948066,-0.792579295550579,2025-12-04T17:51:41.828809,64301.821,2025-12-04T16:51:41.829Z
6931bc1d00312bd2b803ce6d,2025-12-04T16:51:41.871Z,0.12180049191945971,-0.9924840004168537,0.011838457869847748,0.9922038769182877,0.12143174452180462,-0.028032089660054476,0.026383835894271505,0.01516048610532183,0.9995369192103684,Jakku,LHR-14BB18ED,0.12180049191945971,-0.9924840004168537,0.011838457869847748,2.9559956160403575,0.9922038769182877,0.12143174452180462,-0.028032089660054476,-2.4898459011865706,0.026383835894271505,0.01516048610532183,0.9995369192103684,-0.7925370887685773,0,0,0,1,0.01516634693611281,-0.026386897848100225,1.4486499139086209,0.8689676700704312,-1.511857881138977,83.00152605895403,2.9559956160403575,-2.4898459011865706,-0.7925370887685773,2025-12-04T17:51:41.868949,64301.863,2025-12-04T16:51:41.869Z
6931bc1d00312bd2b803ce73,2025-12-04T16:51:41.913Z,0.12178239460299854,-0.9924877530817318,0.011709327373275095,0.992210521576319,0.12141982871179441,-0.02784790959562732,0.026216964698594164,0.015009502935588538,0.9995435886361431,Jakku,LHR-14BB18ED,0.12178239460299854,-0.9924877530817318,0.011709327373275095,2.9559051750985015,0.992210521576319,0.12141982871179441,-0.02784790959562732,-2.489620832966852,0.026216964698594164,0.015009502935588538,0.9995435886361431,-0.7924917503458214,0,0,0,1,0.015015228039808629,-0.02621996890894522,1.4486686924482477,0.8603091951075266,-1.502293557446799,83.00260199002007,2.9559051750985015,-2.489620832966852,-0.7924917503458214,2025-12-04T17:51:41.908636,64301.905,2025-12-04T16:51:41.909Z
6931bc1d00312bd2b803ce79,2025-12-04T16:51:41.952Z,0.12181626023060144,-0.9924839402802754,0.0116801981647933,0.9922062347789564,0.12145442037606641,-0.02784980137952679,0.026221868911193505,0.014981724094780609,0.9995438767427632,Jakku,LHR-14BB18ED,0.12181626023060144,-0.9924839402802754,0.0116801981647933,2.9559485028111507,0.9922062347789564,0.12145442037606641,-0.02784980137952679,-2.4896920424775866,0.026221868911193505,0.014981724094780609,0.9995438767427632,-0.7923188029699154,0,0,0,1,0.014987438449067013,-0.026224874808133854,1.4486345450848936,0.858716968843636,-1.5025746447650243,83.00064549021839,2.9559485028111507,-2.4896920424775866,-0.7923188029699154,2025-12-04T17:51:41.948722,64301.947,2025-12-04T16:51:41.949Z
6931bc1d00312bd2b803ce7f,2025-12-04T16:51:41.991Z,0.12182630748095295,-0.9924829283159099,0.01166138100880174,0.9922050304143252,0.12146500720316207,-0.027846537408494527,0.02622076326240847,0.014962921727118335,0.9995441873910953,Jakku,LHR-14BB18ED,0.12182630748095295,-0.9924829283159099,0.01166138100880174,2.9558256997212564,0.9922050304143252,0.12146500720316207,-0.027846537408494527,-2.4896786031255527,0.02622076326240847,0.014962921727118335,0.9995441873910953,-0.7923556524155797,0,0,0,1,0.014968627069649758,-0.026223768779054194,1.4486244224693776,0.857639156196208,-1.502511273966741,83.00006550707168,2.9558256997212564,-2.4896786031255527,-0.7923556524155797,2025-12-04T17:51:41.988781,64301.978,2025-12-04T16:51:41.989Z
6931bc1e00312bd2b803ce85,2025-12-04T16:51:42.031Z,0.12187015322880088,-0.9924768814212376,0.011717747068578714,0.992200071624986,0.12150749291473974,-0.027837870481515686,0.026204648811991187,0.015018955021873004,0.9995437696122623,Jakku,LHR-14BB18ED,0.12187015322880088,-0.9924768814212376,0.011717747068578714,2.9558326199808618,0.992200071624986,0.12150749291473974,-0.027837870481515686,-2.4896744514289093,0.026204648811991187,0.015018955021873004,0.9995437696122623,-0.7922814733740688,0,0,0,1,0.015024679588967084,-0.026207648789614707,1.4485802840590238,0.8608507289841664,-1.501587666606063,82.99753656244398,2.9558326199808618,-2.4896744514289093,-0.7922814733740688,2025-12-04T17:51:42.028905,64302.021,2025-12-04T16:51:42.029Z
6931bc1e00312bd2b803ce8b,2025-12-04T16:51:42.071Z,0.12182117409577085,-0.9924834469592734,0.011670863454201966,0.9922036456049682,0.12145846103776721,-0.027924324352549386,0.026296904573297912,0.014981647245075783,0.9995419066030633,Jakku,LHR-14BB18ED,0.12182117409577085,-0.9924834469592734,0.011670863454201966,2.955745003092938,0.9922036456049682,0.12145846103776721,-0.027924324352549386,-2.489796169244976,0.026296904573297912,0.014981647245075783,0.9995419066030633,-0.7923842714822955,0,0,0,1,0.014987391117866988,-0.026299936354265738,1.4486293505318038,0.8587142569656353,-1.5068753545621079,83.00034786424987,2.955745003092938,-2.489796169244976,-0.7923842714822955,2025-12-04T17:51:42.069010,64302.063,2025-12-04T16:51:42.069Z
6931bc1e00312bd2b803ce91,2025-12-04T16:51:42.111Z,0.12178963994402969,-0.9924870977674543,0.01168949816883209,0.9922106980088059,0.12142823644563204,-0.027804930328643913,0.026176599457926594,0.014984797590863914,0.9995450172363325,Jakku,LHR-14BB18ED,0.12178963994402969,-0.9924870977674543,0.01168949816883209,2.955794743825618,0.9922106980088059,0.12142823644563204,-0.027804930328643913,-2.489712523136644,0.026176599457926594,0.014984797590863914,0.9995450172363325,-0.7925112812397864,0,0,0,1,0.014990495555096049,-0.02617958981038685,1.4486615201088406,0.8588921281166239,-1.499980005518862,83.00219104524281,2.955794743825618,-2.489712523136644,-0.7925112812397864,2025-12-04T17:51:42.109293,64302.105,2025-12-04T16:51:42.109Z
6931bc1e00312bd2b803ce97,2025-12-04T16:51:42.153Z,0.12179472336187921,-0.992486249271046,0.01170855965069955,0.9922112358609388,0.12143344964052748,-0.027762938239826358,0.026132523653682856,0.014998743823804785,0.9995459613700601,Jakku,LHR-14BB18ED,0.12179472336187921,-0.992486249271046,0.01170855965069955,2.9559755585418697,0.9922112358609388,0.12143344964052748,-0.027762938239826358,-2.489557469474076,0.026132523653682856,0.014998743823804785,0.9995459613700601,-0.7924277719816221,0,0,0,1,0.015004430827673484,-0.026135498923129472,1.448656538384279,0.8596905604216752,-1.4974537837640267,83.00190561345073,2.9559755585418697,-2.489557469474076,-0.7924277719816221,2025-12-04T17:51:42.149098,64302.147,2025-12-04T16:51:42.149Z
6931bc1e00312bd2b803ce9d,2025-12-04T16:51:42.192Z,0.12181420863084227,-0.9924846344016348,0.011642553512642465,0.9922104462588008,0.12145568771864466,-0.02769379453418196,0.02607161119977269,0.014925360881537513,0.9995486504878108,Jakku,LHR-14BB18ED,0.12181420863084227,-0.9924846344016348,0.011642553512642465,2.955840342606908,0.9922104462588008,0.12145568771864466,-0.02769379453418196,-2.4893384583172504,0.02607161119977269,0.014925360881537513,0.9995486504878108,-0.7926208340540486,0,0,0,1,0.01493099083459072,-0.026074565708227308,1.4486370954652776,0.8554827587705629,-1.493962567717969,83.00079161625052,2.955840342606908,-2.4893384583172504,-0.7926208340540486,2025-12-04T17:51:42.189245,64302.178,2025-12-04T16:51:42.189Z
6931bc1e00312bd2b803cea3,2025-12-04T16:51:42.231Z,0.1218188508498832,-0.9924843721314437,0.011616309761177633,0.9922070767711331,0.12145946256617701,-0.027797765349337176,0.02617793694879943,0.014912076582057024,0.9995460697682301,Jakku,LHR-14BB18ED,0.1218188508498832,-0.9924843721314437,0.011616309761177633,2.955792271735016,0.9922070767711331,0.12145946256617701,-0.027797765349337176,-2.4894013851224925,0.02617793694879943,0.014912076582057024,0.9995460697682301,-0.7925280387062886,0,0,0,1,0.01491774200672988,-0.026180927759752733,1.4486320755294382,0.8547236568506413,-1.500056664370729,83.0005039951135,2.955792271735016,-2.4894013851224925,-0.7925280387062886,2025-12-04T17:51:42.229370,64302.221,2025-12-04T16:51:42.229Z
6931bc1e00312bd2b803cea9,2025-12-04T16:51:42.272Z,0.1217912505797256,-0.9924876566845484,0.01162508542077286,0.9922072273262746,0.1214297885017051,-0.02792175685619234,0.02630036736875958,0.014935119458674801,0.9995425117937824,Jakku,LHR-14BB18ED,0.1217912505797256,-0.9924876566845484,0.01162508542077286,2.9557766234786067,0.9922072273262746,0.1214297885017051,-0.02792175685619234,-2.4894455601182184,0.02630036736875958,0.014935119458674801,0.9995425117937824,-0.792584252207494,0,0,0,1,0.014940843385505543,-0.02630340034781518,1.4486594979335061,0.85604726835542,-1.5070738267727515,83.00207518313071,2.9557766234786067,-2.4894455601182184,-0.792584252207494,2025-12-04T17:51:42.269389,64302.263,2025-12-04T16:51:42.269Z
6931bc1e00312bd2b803ceaf,2025-12-04T16:51:42.312Z,0.12176724207877836,-0.9924896353447299,0.011707369038893724,0.9922077126113991,0.12140207344363527,-0.028024838947621034,0.026393063311827843,0.015028649203131968,0.9995386665417938,Jakku,LHR-14BB18ED,0.12176724207877836,-0.9924896353447299,0.011707369038893724,2.9558271386084334,0.9922077126113991,0.12140207344363527,-0.028024838947621034,-2.489600744753846,0.026393063311827843,0.015028649203131968,0.9995386665417938,-0.7924383942640048,0,0,0,1,0.015034452749728342,-0.02639612848009284,1.4486833950333569,0.8614106898482893,-1.512386757394392,83.00344438609476,2.9558271386084334,-2.489600744753846,-0.7924383942640048,2025-12-04T17:51:42.309988,64302.305,2025-12-04T16:51:42.310Z
